id,video_id,title,channel,published_at,views,likes,url,tone,occasions,moods,description_keywords
89,Cbv1GQdXcqc,"한복메이크업,보랏빛 은은한 퓨전 한복드레스의 고혹적 자태",국승채뷰티라이프,2019-02-05,7126,111,https://www.youtube.com/watch?v=Cbv1GQdXcqc,여쿨,격식있는,고혹적,"고혹, 은은한, 고혹적"
90,pnr2YCJX3tU,"따뜻한 밀크티 메이크업🍰 mlbb 뮤트 컬러 빈티지 웨딩 촬영💚 대구메이크업, 대구웨딩, 초록물들이다",권초록,2021-04-13,2755,16,https://www.youtube.com/watch?v=pnr2YCJX3tU,가을웜,격식있는,고급스러운,"빈티지, mlbb, 웨딩"
91,PyY8bwSaNJg,♥가을이 왔어요♥ 가을메이크업은 역시 무화과 색감이죠!!! (feat.무드메이크업) 왕초보도 할수있는 브라운 복숭아 메이크업!!!,권초록,2019-09-10,1759,31,https://www.youtube.com/watch?v=PyY8bwSaNJg,가을웜,데일리,내추럴(자연스러운),"복숭아, 연한"
92,tySVqQkQuOY,일본 워홀 첫 알바 면접 합격 하게 된...청순 메이크업 grwm 💖,권혜인 GWONYEIN,2024-12-19,21086,346,https://www.youtube.com/watch?v=tySVqQkQuOY,여쿨,격식있는,"내추럴(자연스러운), 청순","일상, 데일리, 청순, 면접"
93,7QUes5OsYE0,남들이 요즘 잘 안하는 메이크업,궝유나,2023-06-09,1111,26,https://www.youtube.com/watch?v=7QUes5OsYE0,미분류,미분류,스모키,"유행, 스모키, 연한"
94,kOL5UbV5PUw,말랑한 복숭아 향이 나는 그냥 데일리 메이크업,궝유나,2024-03-17,1389,47,https://www.youtube.com/watch?v=kOL5UbV5PUw,봄웜,데일리,내추럴(자연스러운),"복숭아, 데일리"
95,1ZCznz7xvK4,아침부터 말많은 출근 데일리 메이크업&출근 룩 / 같이 출근 준비 할까요?  Daily Makeup - [귄펭],귄펭 GUINPEN,2021-04-13,5543,60,https://www.youtube.com/watch?v=1ZCznz7xvK4,가을웜,출근/등교,내추럴(자연스러운),"누드, 데일리, 출근"
96,AnCq4ykkPoE,"[GRWM/말많음] 꾸안꾸 겟레디윗미 같이 준비해요! / 초간단 스킨케어, 얼굴 붓기 빼기, 다이어트 시작한 계기, 레이어드컷 스타일링- [귄펭]",귄펭 GUINPEN,2021-06-09,3636,72,https://www.youtube.com/watch?v=AnCq4ykkPoE,가을웜,출근/등교,"내추럴(자연스러운), 러블리","핑크, 내추럴, 간단, 꾸안꾸, 누디, 초간단"
97,kVWsknW9lO0,"연말 파티 메이크업 / 말을 잘못하는 ""남사친"" 뿌리기 더빙 Party Make Up- [귄펭]",귄펭 GUINPEN,2019-12-19,5125,90,https://www.youtube.com/watch?v=kVWsknW9lO0,가을웜,파티,"글램(글로우), 시크","파티, 글로우, 연말, 퓨어, 코랄, 시크, 내추럴"
98,lqdglaDkNq8,아파트 스토커 썰 풀면서 화장하기 (feat. 할머니댁) | 겨쿨딥 메이크업 • GRWM,규야 GYU,2024-09-18,2809,42,https://www.youtube.com/watch?v=lqdglaDkNq8,겨쿨,미분류,미분류,
99,AUXQIVFMQjI,속쌍 피치 메이크업｜하킷 홀리몰리 레이어 팔레트｜플래시 매트립｜바이애콤 퓨어카밍 시카데이션 리뉴얼｜그레인grain,그레인 Grain,2022-09-14,1227,15,https://www.youtube.com/watch?v=AUXQIVFMQjI,봄웜,데일리,내추럴(자연스러운),"퓨어, 데일리"
100,EfQIj37ed8M,데이지크 원브랜드 메이크업｜섀도우팔레트 바이올렛 니트컬렉션｜무드글로우립스틱｜쥬시듀이틴트｜에어블러핏 쿠션｜마스카라｜아이라이너｜그레인grain,그레인 Grain,2022-10-29,1041,13,https://www.youtube.com/watch?v=EfQIj37ed8M,쿨톤,미분류,글램(글로우),글로우
101,i0TVCSiSF3A,grwm💄 데이지크웜블렌딩으로 봄웜톤 메이크업｜클리오비건웨어벨벳쿠션｜페리페라손웜수템｜다이소 3단 수납장｜그레인grain,그레인 Grain,2022-04-13,3339,30,https://www.youtube.com/watch?v=i0TVCSiSF3A,봄웜,데일리,"내추럴(자연스러운), 러블리",
102,PzF5-tkiQSI,"핫한 신상템 메이크업🔥｜투쿨포스쿨 쉐딩 뉴트럴｜에크멀뷰러｜에뛰드 섀도우팔레트 카리스마웜탑｜글로픽싱틴트｜메이크힐 원피엘파운데이션｜LG프라엘멀티케어,메이크온스타라이트 퍼셀크림｜그레인",그레인 Grain,2023-04-15,9792,38,https://www.youtube.com/watch?v=PzF5-tkiQSI,봄웜,미분류,글램(글로우),"글로우, 촉촉, 핫한"
103,W-sQBN1vskw,여쿨라이트 메이크업｜에스쁘아 비벨벳 파데｜듀이팔레트｜롬앤 듀이풀 워터 틴트 테피｜그레인grain,그레인 Grain,2022-06-15,1042,9,https://www.youtube.com/watch?v=W-sQBN1vskw,여쿨,데일리,"내추럴(자연스러운), 러블리",
104,cuh-ozTAYzg,성수동 가려면 빡시게 메이크업을 해줘야🥺🥴 겟레디윗미 grwm with kbeauty 올영 쿠팡 컬리 무신사뷰티에서 볼 수 있는 화장품들로😎,글리glee,2024-08-05,95045,2053,https://www.youtube.com/watch?v=cuh-ozTAYzg,여쿨,출근/등교,고급스러운,"누드, 퀵"
105,vzBOoPTJHOw,남자 꾸안꾸 데일리 메이크업✨그대로 따라해보세요ㅣ초보(ver),금강연화,2023-04-20,11523,166,https://www.youtube.com/watch?v=vzBOoPTJHOw,미분류,데일리,내추럴(자연스러운),"꾸안꾸, 데일리"
106,0rMgXIXds5E,"무쌍 메이크업(Feat. 앞트임, 뒷트임, 밑트임)",길뷰티Gil Beauty,2020-05-22,8770,205,https://www.youtube.com/watch?v=0rMgXIXds5E,쿨톤,데일리,"내추럴(자연스러운), 러블리","누디, 데일리, 딸기, 핑크"
107,dJvMKe3RwQU,길주쌤이 가르쳐주는 여배우 메이크업 비결은? 청담 원장쌤의 연말 광채 메이크업✨,길뷰티Gil Beauty,2022-12-09,5195,97,https://www.youtube.com/watch?v=dJvMKe3RwQU,미분류,파티,"글램(글로우), 시크","글로우, 연말, 퓨어, 은은한, 배우, 시크, 빈티지"
108,KW-_kxcJ3II,행사장 가는 날 💓 촉촉 글로우 데일리 메이크업🩵,길뷰티Gil Beauty,2025-10-24,1639,36,https://www.youtube.com/watch?v=KW-_kxcJ3II,미분류,데일리,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 가벼운, 글로우, 촉촉, 데일리"
109,O8zTvoRf2Yo,메이크업 아티스트가 추천하는 제품으로 데일리 메이크업 | 글로우 so프트 코랄 베이지 | 가성비 메이크업 아이템 소개 👀,길뷰티Gil Beauty,2021-05-07,13429,260,https://www.youtube.com/watch?v=O8zTvoRf2Yo,봄웜,데일리,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 글로우, 코랄, 촉촉, 데일리"
110,OXgLUTDS_Vk,은은한 촉촉 광채 윈터 메이크업💙 SHINE GLOW WINTER MAKEUP✨,길뷰티Gil Beauty,2024-12-27,1607,27,https://www.youtube.com/watch?v=OXgLUTDS_Vk,겨쿨,데일리,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 글로우, 퓨어, 촉촉, 은은한"
111,WH5erSsyg4c,데이트 메이크업💄우리의 여름나기☆ﾟ.*･｡ﾟ 🐬🐚🍉,김가은 KIMGAEUN,2025-08-11,123957,2801,https://www.youtube.com/watch?v=WH5erSsyg4c,미분류,데이트,"러블리, 청순",데이트
112,IABJQCbkTGU,요즘 데일리 메이크업💄어려보인다고 그러던데..^^,김나영의 nofilterTV(노필터티비),2025-07-23,338396,4852,https://www.youtube.com/watch?v=IABJQCbkTGU,미분류,데일리,내추럴(자연스러운),데일리
113,WNkXQayKVoA,궁금해 하셨던 인스타 속 바로 그 메이크업🩷김나영의 데일리 메이크업💄볼터치 정보 있어요!,김나영의 nofilterTV(노필터티비),2023-10-22,551494,6898,https://www.youtube.com/watch?v=WNkXQayKVoA,미분류,출근/등교,내추럴(자연스러운),"5분, 데일리"
114,EiUjxLxuu34,요청 많았던 03년생 웜톤 데일리 꾸안꾸 오렌지 메이크업,김낭니,2020-09-17,107126,1637,https://www.youtube.com/watch?v=EiUjxLxuu34,웜톤,데일리,"내추럴(자연스러운), 글램(글로우)","글로우, 꾸안꾸, 데일리"
115,ZALnUrAz6g0,현실적인 직장인 출근 10분 퀵 데일리 메이크업 ㅣ 초간단 글로우 메이크업,김리버kimriver,2023-08-11,6357,91,https://www.youtube.com/watch?v=ZALnUrAz6g0,미분류,출근/등교,"내추럴(자연스러운), 글램(글로우)","직장인, 퀵, 글로우, 간단, 출근, 데일리, 초간단"
116,3uLcWBX9St4,𝗴𝗿𝘄𝗺. 스킨케어부터 메이크업까지🧖🏻‍♀️,김미선,2025-02-28,16671,248,https://www.youtube.com/watch?v=3uLcWBX9St4,미분류,출근/등교,글램(글로우),"대학생, 일상, 학생, 글로우"
117,NQk8nX4xjT8,추측 읽으면서 요즘 하는 데일리 메이크업 하긔🗯️,김미선,2025-10-05,9560,131,https://www.youtube.com/watch?v=NQk8nX4xjT8,미분류,출근/등교,내추럴(자연스러운),"학생, 일상, 데일리, 대학생"
118,c_EgxOQ7ZFc,[makeup]뉴진스(newjeans) 해린st 고양이상 메이크업•근데망함•속쌍아이라인,김민 GIMMIN,2022-08-05,1375,43,https://www.youtube.com/watch?v=c_EgxOQ7ZFc,미분류,데일리,시크,고양이
119,WsXpbySusUw,뇌 빼고 보는 GRWM,김밍 KIMMING,2025-04-27,129413,1122,https://www.youtube.com/watch?v=WsXpbySusUw,미분류,야외/여행,"내추럴(자연스러운), 힙·트렌디",여행
120,-fdcscejw9w,청초한 느낌의 여름 쿨톤 메이크업 | 앞머리 자르기 | 노렌즈 메이크업,김선우 SUN WOO,2021-09-17,78589,1347,https://www.youtube.com/watch?v=-fdcscejw9w,여쿨,데일리,청순,청초
121,0_avEiiAglM,인스타 문의 폭발☆̶ ִׂ ٭ 주말 아침 나른 무화과 메이크업 💜 ㅣ노렌즈 메이크업,김선우 SUN WOO,2024-08-29,39197,1117,https://www.youtube.com/watch?v=0_avEiiAglM,가을웜,데일리,글램(글로우),글로우
122,0VGyUsqWcb8,문의 폭주❗수다 떨면서 과즙 코랄 메이크업 🍊🍑💦,김선우 SUN WOO,2024-10-10,33160,886,https://www.youtube.com/watch?v=0VGyUsqWcb8,봄웜,미분류,러블리,과즙
123,B3UTNxr9drU,"방구석 연말, 크리스마스 파티 메이크업🤶🏻 (feat. 잔뜩신난 김선우..) CHRISTMAS MAKEUP",김선우 SUN WOO,2020-12-16,49675,930,https://www.youtube.com/watch?v=B3UTNxr9drU,가을웜,파티,"러블리, 고급스러운","파티, 연말"
124,E5_vQWmpjCA,분위기 가득 꾸안꾸 메이크업 👩🏻‍🦰❤️,김선우 SUN WOO,2024-03-07,23409,458,https://www.youtube.com/watch?v=E5_vQWmpjCA,가을웜,데일리,내추럴(자연스러운),"꾸안꾸, 데일리"
125,gU3R5Js1OhQ,요즘 푹 빠진 가을 무화과 메이크업🍐ㅣ트와이스 애굣살 만들기,김선우 SUN WOO,2022-11-11,64146,1023,https://www.youtube.com/watch?v=gU3R5Js1OhQ,가을웜,데일리,"내추럴(자연스러운), 러블리",아이돌
126,iutLoB0NIJ4,ASMR 고요속의 복숭아 메이크업★̶̲ . ˖ ͘ ⭑ ֺ ๋ 🍑,김선우 SUN WOO,2025-02-18,27045,514,https://www.youtube.com/watch?v=iutLoB0NIJ4,봄웜,데일리,러블리,복숭아
127,iYzV1bMEaso,다시 돌아온 ASMR ..🤫 촉촉 로즈빛 메이크업🌹,김선우 SUN WOO,2024-09-16,58657,1338,https://www.youtube.com/watch?v=iYzV1bMEaso,여쿨,미분류,글램(글로우),촉촉
128,jIOZ7vYv1ew,·  *˚. (eng) GRWM 촉촉 글로우 메이크업 부터 최근에 자주하는 헤어스타일링 까지 🤍   ·  *˚ .,김선우 SUN WOO,2023-11-17,150143,4765,https://www.youtube.com/watch?v=jIOZ7vYv1ew,미분류,데일리,"글램(글로우), 시크","글로우, 촉촉, 시크"
129,kBmFRgJEPy0,(eng) 생기가 돋보이는 글로시한 피부표현 만들기 💦 촉촉 글로우 메이크업,김선우 SUN WOO,2023-08-30,57484,751,https://www.youtube.com/watch?v=kBmFRgJEPy0,미분류,파티,글램(글로우),"글로우, 촉촉, 아이돌, 글로시"
130,KY8VArU1kuI,새학기 분위기 여신✨ 모카무스 개강 여신 메이크업 🤎🧋,김선우 SUN WOO,2025-03-05,21786,458,https://www.youtube.com/watch?v=KY8VArU1kuI,가을웜,출근/등교,글램(글로우),"개강, 촉촉"
131,Scqd1Qx_rCc,GRWM | 같이 준비해요 ! 속광이 가득한 데이트 메이크업  (쿨톤 ver. ) 💝🎀,김선우 SUN WOO,2022-09-19,169467,5860,https://www.youtube.com/watch?v=Scqd1Qx_rCc,쿨톤,데이트,글램(글로우),"데이트, 속광"
132,sfUlhH3bfTk,청순함 두스푼 ♥ 꾸안꾸 데이트 메이크업 🧈,김선우 SUN WOO,2023-02-01,97918,1399,https://www.youtube.com/watch?v=sfUlhH3bfTk,미분류,데이트,"내추럴(자연스러운), 청순","청순, 데이트, 꾸안꾸"
133,VYPAU7GpnoY,GRWM 같이 준비해요! 어디서나 광채 뿜뿜 데일리 메이크업 🫧 ✨,김선우 SUN WOO,2024-01-22,36128,660,https://www.youtube.com/watch?v=VYPAU7GpnoY,미분류,데일리,"내추럴(자연스러운), 글램(글로우)","촉촉, 데일리"
134,wz2kfjNIMz0,빈티지 여름 복숭아 메이크업 🍑 (Vintage Summer Peach Make-up) ㅣ데이지크 피치 스퀴즈 컬렉션,김선우 SUN WOO,2022-08-02,1259877,41654,https://www.youtube.com/watch?v=wz2kfjNIMz0,봄웜,데일리,미분류,"빈티지, 복숭아"
135,yQriVcxQWKg,.•♥ 요청 옴총 많았던 인생 증명사진 메이크업 .•♥,김선우 SUN WOO,2020-12-08,120143,2175,https://www.youtube.com/watch?v=yQriVcxQWKg,가을웜,격식있는,"내추럴(자연스러운), 청순",증명사진
136,Zbr4TtWZors,GRWM | 하루종일 촉촉하고 고급스러운 광이 도는 벚꽃 메이크업 🌸,김선우 SUN WOO,2022-04-14,20044,326,https://www.youtube.com/watch?v=Zbr4TtWZors,가을웜,데이트,글램(글로우),"촉촉, 고급"
137,AEFSjUJuj4Q,[GRWM] 겟레디윗미 | 더하르나이 시카이드 크림 | 성수 사운드클라스카 🏕️🥩,김성은SUNGEUN,2024-03-02,1981,30,https://www.youtube.com/watch?v=AEFSjUJuj4Q,미분류,데일리,내추럴(자연스러운),데일리
138,m04ce0uJCZs,김세희 아나운서의 가방 속 뷰티 꿀템😉 인마이백/꾸안꾸메이크업/수정화장 👛💄👗🎵,김세희의 희릴리TV,2020-06-25,4709,71,https://www.youtube.com/watch?v=m04ce0uJCZs,미분류,데일리,내추럴(자연스러운),꾸안꾸
139,jjFuUgp6e6k,[Eng Sub]대한항공 데일리 출근 메이크업 Korean Air Daily Make up Tutorial,김수달(kim sudal),2019-08-17,43318,527,https://www.youtube.com/watch?v=jjFuUgp6e6k,미분류,출근/등교,내추럴(자연스러운),"가벼운, 데일리, 출근"
140,02VfcBNxB6c,GRWM 에르메스 처음 가봤는데...🥲 요청많았던 청초 메이크업하면서 에르메스 첫경험 들려드릴게요🧡,김습습Double Soup,2024-06-29,46462,579,https://www.youtube.com/watch?v=02VfcBNxB6c,여쿨,데이트,"글램(글로우), 청순","글로우, 청초, 글램"
141,3-1hWc4kwEw,민낯인데 왜 이렇게 예뻐? 노파데 초간단 5분 클린걸 메이크업 🧖‍♀️ 늦잠 잔 날 강추 ‼️,김습습Double Soup,2023-01-07,59491,956,https://www.youtube.com/watch?v=3-1hWc4kwEw,쿨톤,출근/등교,"내추럴(자연스러운), 러블리, 글램(글로우)","누드, 촉촉, 다크, 누디, 5분, 코랄, 핑크, 민낯, 클린걸, 내추럴, 초간단, 간단, 데일리"
142,6o5jtatRYvw,💎보물💎Vol.15 #꾸안꾸 현실 의대생 메이크업💉 / Double Soup,김습습Double Soup,2019-06-22,103325,1342,https://www.youtube.com/watch?v=6o5jtatRYvw,미분류,데일리,내추럴(자연스러운),꾸안꾸
143,8Ynv3wfReGE,올해 잘 쓴 애정템으로 팬미팅 메이크업 같이 준비해요! 레드 습습♥️ _ Double Soup,김습습Double Soup,2019-12-07,126979,1809,https://www.youtube.com/watch?v=8Ynv3wfReGE,미분류,파티,"러블리, 글램(글로우)",파티
144,Efn65YHiRE8,"초간단 청순, 보송, 분위기 데일리 메이크업 🤍 | 여름 베이스 메이크업 | 여름쿠션 추천 | 한국 메이크업",김습습Double Soup,2022-05-28,119166,1435,https://www.youtube.com/watch?v=Efn65YHiRE8,여쿨,데이트,"내추럴(자연스러운), 청순","깔끔, 청순, 초간단, 간단, 데일리"
145,M-YF2uqoNgM,나만 쉽나? 15분 간단 데일리 메이크업!,김습습Double Soup,2022-01-29,487800,7478,https://www.youtube.com/watch?v=M-YF2uqoNgM,가을웜,출근/등교,내추럴(자연스러운),"5분, 내추럴, 간단, 데일리"
146,MbS9wipdihs,바쁜 아침 10분 꾸안꾸 노파데 민낯 메이크업 / 왕초보 메이크업 _ Double Soup 🥣,김습습Double Soup,2021-05-01,140360,3294,https://www.youtube.com/watch?v=MbS9wipdihs,웜톤,출근/등교,내추럴(자연스러운),"5분, 간단, 코랄, 꾸안꾸, 민낯"
147,VDFbq43rnts,GRWM 촉촉 과즙 팡! 오렌지 메이크업 같이 준비해요🍊 봄웜 추천💕 + 고딩때 첫눈에 반한 연예인급?! 전남친썰,김습습Double Soup,2021-04-17,104140,2643,https://www.youtube.com/watch?v=VDFbq43rnts,봄웜,출근/등교,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","글로우, 촉촉, 다크, 코랄, 과즙, 청초, 투명, 글램, 내추럴"
148,QVfCFRY6-hU,"grwm | 조용하게, 로드샵 제품으로 매일하는 여쿨 데일리 메이크업 겟레디윗미 - 페리페라 글로우쿠션, 세잔느 블러셔, 키스미 마스카라, 폴로니트",김씁 kimsseup,2024-04-28,1290,17,https://www.youtube.com/watch?v=QVfCFRY6-hU,여쿨,데일리,"내추럴(자연스러운), 글램(글로우)","매일, 글로우, 연한, 데일리"
149,tginbkmrnT4,grwm | 3개월 만에 돌아온 봄웜 데일리 메이크업,김유리 URI,2023-08-23,2507,49,https://www.youtube.com/watch?v=tginbkmrnT4,봄웜,데일리,내추럴(자연스러운),데일리
150,RO3rVRSG6ls,"✨역대급 메이크업 탄생!!✨ 2020 나홀로 연말파티 메이크업🤍/26살이다,,🤦🏻‍♀️/에뛰드,데이지크,마녀공장,달바,클리오,메이블린,페리페라,3ce,나스|김은채EUNCHAE",김은채 EUNCHAE,2020-12-31,3204,15,https://www.youtube.com/watch?v=RO3rVRSG6ls,미분류,파티,"러블리, 고급스러운","파티, 연말, 퓨어, 청순, 출근"
151,CnsTe8IEI1g,블러셔만 4개 바르는 // 햇빛에 구운 복숭아 메이크업,김이육,2025-08-07,1896,26,https://www.youtube.com/watch?v=CnsTe8IEI1g,봄웜,데일리,"러블리, 글램(글로우)","핑크, 구운, 글로우, 코랄, 복숭아, 누디, 글램"
152,bKzvW-aqshA,청순여리 최애립 추천 zip📁. 2025 상반기 최애 립 모음 ᯓ ᡣ𐭩⋆.˚ • 미지근톤 • 여쿨라 • 봄웜 • 토끼혀립 • 글로우립 • mlbb,김이진 YIJIN,2025-07-02,2246,33,https://www.youtube.com/watch?v=bKzvW-aqshA,봄웜,데이트,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","미지근, mlbb, 토끼, 핑크, 데일리, 글로우, 누디, 누드, 청순"
153,GH9YMm3_Gvc,GRWM 뉴트럴 미지근 메이크업 💄 / 봄웜~여쿨 걸친 라이트 메이크업,김이진 YIJIN,2024-08-18,4168,110,https://www.youtube.com/watch?v=GH9YMm3_Gvc,여쿨,데일리,"내추럴(자연스러운), 러블리, 글램(글로우)","미지근, 다크, 깔끔, 핑크, 데일리, 글로우"
154,HtPln09njmc,GRWM 요청 폭주한 겨울 메이크업 겟레디윗미 ˚‧｡♥｡‧˚ (SUB),김이진 YIJIN,2024-12-03,4592,104,https://www.youtube.com/watch?v=HtPln09njmc,겨쿨,데일리,내추럴(자연스러운),데일리
155,LxIdRKzUBaE,GRWM 포니테일에 어울리는 여름 메이크업𓂃𓈒 ࣪ ˖ ᧔o᧓,김이진 YIJIN,2025-08-09,1288,39,https://www.youtube.com/watch?v=LxIdRKzUBaE,여쿨,출근/등교,"내추럴(자연스러운), 러블리","미지근, 다크, 내추럴, 핑크, 데일리, 누드, 퀵"
156,uC8Yeap3BZw,[ENG SUB] GRWM 요즘 빠진 최애템으로 하는 핑크 메이크업,김이진 YIJIN,2024-09-25,13748,373,https://www.youtube.com/watch?v=uC8Yeap3BZw,봄웜,데일리,"내추럴(자연스러운), 러블리","미지근, 핑크, 데일리"
157,-fF2VzyInUo,#내돈내산 릴리바이레드 FW 신상으로 해본 꾸안꾸 메이크업🍂 Ft. 무드잇팔레트 #뮤트잇,김자몽Kim Jamong,2020-10-17,8694,84,https://www.youtube.com/watch?v=-fF2VzyInUo,웜톤,데이트,"내추럴(자연스러운), 글램(글로우), 청순","누드, 글로우, 다크, 내추럴, 간단, 청순, 퓨어, 꾸안꾸, 복숭아, 데일리"
